,colony,type,week,frame_position,growth,wood_distance,comb_distance
34760,SH4,SH,4,6,1,39.20459156782532,10.198039027185569
34761,SH2,SH,1,5,1,54.0,170.00294115102832
34762,DD5,DD,0,7,0,13.0,286.14157335137446
34763,DD6,DD,3,1,1,101.0,18.384776310850235
34764,DD7,DD,3,8,1,39.11521443121589,69.0
34765,SH2,SH,1,1,0,35.12833614050059,178.2638493918495
34766,SH4,SH,1,8,1,38.0,99.02019995940222
34767,DD5,DD,2,5,0,107.0,148.03040228277433
34768,SH1,SH,3,5,0,69.0,90.21086409075129
34769,DD6,DD,4,2,0,32.0,58.728187440104094
34770,DD7,DD,4,3,1,12.0,11.661903789690601
34771,SH4,SH,2,9,0,82.0,41.617304093369626
34772,SH7,SH,2,3,0,11.0,19.1049731745428
34773,DD2,DD,0,9,0,91.0,123.1665539016173
34774,SH3,SH,2,0,0,89.0,443.5594661372926
34775,DD1,DD,1,4,0,133.0,151.7893276880822
34776,DD1,DD,3,4,1,35.0,5.656854249492381
34777,DD6,DD,2,4,0,25.495097567963924,30.4138126514911
34778,SH4,SH,4,3,0,29.0,75.66372975210778
34779,DD7,DD,3,2,0,13.0,36.05551275463989
34780,SH4,SH,4,8,0,87.0,61.29437168288782
34781,DD6,DD,1,3,0,84.8528137423857,88.75246475450696
34782,DD6,DD,2,6,0,44.0,156.1569723067145
34783,SH7,SH,2,8,0,21.0,198.64792976520042
34784,SH4,SH,0,3,0,128.0,42.05948168962618
34785,DD7,DD,0,2,1,8.0,90.07774419910837
34786,DD4,DD,0,9,1,59.07622195096772,35.77708763999664
34787,DD1,DD,2,2,1,79.05694150420949,47.29693436154187
34788,SH4,SH,1,5,0,3.0,356.8935415498577
34789,DD2,DD,0,5,0,2.0,25.553864678361276
34790,DD4,DD,1,6,0,7.0,158.14234094637652
34791,DD7,DD,2,8,0,28.0,206.81634364817495
34792,SH3,SH,3,3,1,111.0,1.0
34793,SH1,SH,1,8,0,116.03878661895772,112.29425630903836
34794,DD6,DD,3,0,0,82.87339742040264,134.18271125595876
34795,SH7,SH,1,5,0,12.0,16.64331697709324
34796,DD5,DD,4,2,1,75.0,21.400934559032695
34797,DD5,DD,0,8,0,92.17917335276988,85.70880934886448
34798,SH6,SH,0,8,0,54.08326913195984,247.08095839218367
34799,DD2,DD,1,4,0,12.0,265.8759109058209
34800,SH7,SH,3,4,0,8.0,1.0
34801,SH3,SH,4,9,0,2.0,17.26267650163207
34802,DD7,DD,4,8,1,125.0,27.459060435491963
34803,DD1,DD,4,8,0,5.385164807134504,8.06225774829855
34804,DD5,DD,0,7,0,99.04544411531506,204.41379601191306
34805,SH3,SH,3,5,1,37.05401462729781,3.605551275463989
34806,SH3,SH,1,0,0,54.0,20.591260281974
34807,SH4,SH,1,1,0,1.4142135623730951,8.94427190999916
34808,SH4,SH,4,3,0,28.861739379323623,192.753728887407
34809,DD5,DD,4,7,1,108.46197490364999,6.4031242374328485
34810,SH6,SH,3,3,0,64.0,3.0
34811,SH6,SH,1,7,0,22.0,19.235384061671343
34812,DD1,DD,1,2,0,131.0,339.9308753261463
34813,DD2,DD,3,1,0,9.0,99.6393496566492
34814,DD1,DD,2,5,1,67.0,56.92099788303083
34815,DD1,DD,2,1,0,74.0,450.78154354409855
34816,DD6,DD,4,5,1,88.0,16.97056274847714
34817,SH6,SH,4,2,1,32.7566787083184,5.0
34818,DD5,DD,2,6,1,39.0,25.45584412271571
34819,SH6,SH,4,0,0,14.0,194.0
34820,SH3,SH,2,9,0,5.0,6.708203932499369
34821,DD1,DD,1,8,0,136.0588108135596,76.55716818169282
34822,SH7,SH,1,9,1,26.0,240.6013300046365
34823,SH6,SH,3,5,0,94.0,79.39773296511683
34824,SH2,SH,2,6,0,41.0,130.24976007655445
34825,SH7,SH,0,8,1,6.082762530298219,20.615528128088304
34826,SH1,SH,2,6,0,71.0,146.72763884149435
34827,DD1,DD,0,7,0,73.10950690573696,258.8609665438187
34828,SH7,SH,1,3,1,136.0,51.31276644267
34829,DD1,DD,4,6,1,40.0,15.264337522473747
34830,DD6,DD,4,3,0,87.0,24.758836806279895
34831,SH2,SH,3,0,1,83.05419917138447,47.75981574503821
34832,DD1,DD,0,7,0,38.2099463490856,150.0
34833,SH7,SH,0,6,1,46.389654018972806,8.0
34834,SH7,SH,4,9,1,25.0,15.524174696260024
34835,SH4,SH,3,6,1,11.045361017187261,16.0312195418814
34836,DD4,DD,4,4,1,40.0,5.830951894845301
34837,SH4,SH,1,8,0,44.01136216933077,132.06059215375342
34838,SH6,SH,1,9,0,106.00471687618433,120.7393887677091
34839,DD6,DD,1,2,0,12.165525060596439,30.4138126514911
34840,SH6,SH,0,6,0,65.06919393998976,134.6291201783626
34841,SH1,SH,1,5,0,90.0,69.05070600652827
34842,DD4,DD,3,7,0,5.0,33.94112549695428
34843,DD6,DD,1,5,0,56.568542494923804,86.68333173107735
34844,DD6,DD,1,3,0,110.0,31.064449134018133
34845,DD1,DD,4,1,0,23.021728866442675,227.6883835420683
34846,DD6,DD,4,5,0,69.1158447825099,70.71067811865476
34847,DD7,DD,4,3,1,5.0,38.18376618407357
34848,DD5,DD,0,5,1,94.0,70.71067811865476
34849,SH7,SH,3,0,1,95.42536350467836,30.610455730027933
34850,DD5,DD,2,6,1,137.0,7.615773105863909
34851,DD5,DD,4,9,0,55.0,146.4547711752676
34852,SH1,SH,1,8,0,80.0,115.16944039110375
34853,DD1,DD,3,2,0,4.47213595499958,238.8723508487326
34854,DD2,DD,4,8,1,14.0,29.206163733020468
34855,DD6,DD,2,3,0,39.319206502675,18.384776310850235
34856,SH1,SH,2,4,0,13.0,116.66190466471906
34857,SH1,SH,2,6,0,102.1077861869505,24.596747752497688
34858,DD6,DD,2,2,0,39.0,92.69843580125827
34859,SH7,SH,0,8,0,3.0,5.0
34860,SH6,SH,1,6,0,15.0,222.08106627986098
34861,SH1,SH,2,8,0,1.0,124.90796611905904
34862,SH2,SH,1,9,1,63.63961030678928,8.06225774829855
34863,DD1,DD,3,1,1,117.0,67.62396025078685
34864,DD7,DD,2,5,1,54.00925846556311,59.0
34865,SH4,SH,1,4,0,69.0,364.58880948268285
34866,SH4,SH,3,8,0,37.0,92.5418824100742
34867,DD6,DD,4,4,0,24.0,130.66751700403586
34868,DD6,DD,2,3,0,102.0,27.85677655436824
34869,SH1,SH,3,5,0,32.14031735997639,133.00375934536586
34870,DD1,DD,1,8,0,61.0,17.69180601295413
34871,SH7,SH,4,9,1,12.649110640673518,16.55294535724685
34872,DD7,DD,3,7,0,89.0,93.60021367496978
34873,DD5,DD,4,1,0,122.14745187681976,213.92522057952868
34874,DD4,DD,3,9,0,15.0,26.870057685088806
34875,SH3,SH,1,3,1,105.0,53.85164807134504
34876,SH2,SH,3,8,0,4.0,153.40469353966978
34877,SH7,SH,2,0,1,74.0,60.8276253029822
34878,SH4,SH,4,9,0,28.0178514522438,25.059928172283335
34879,DD1,DD,1,3,1,113.0,12.041594578792296
34880,SH4,SH,4,5,1,79.0,70.32780389006896
34881,DD4,DD,0,8,1,72.56031973468694,56.43580423808985
34882,DD5,DD,3,9,1,127.88275880665071,4.242640687119285
34883,DD4,DD,4,3,1,112.21853679316978,25.059928172283335
34884,DD6,DD,1,3,0,3.0,124.88794977899188
34885,DD7,DD,0,0,0,102.00490184299969,108.25894882179486
34886,SH2,SH,3,7,0,87.0,105.3612832116238
34887,DD6,DD,2,4,0,16.0,91.0823802938856
34888,DD1,DD,2,3,1,6.0,18.0
34889,SH7,SH,2,5,0,9.0,11.180339887498949
34890,SH4,SH,2,1,0,29.0,92.19544457292888
34891,DD4,DD,1,6,1,9.848857801796104,25.298221281347036
34892,DD7,DD,1,6,1,17.46424919657298,20.808652046684813
34893,SH3,SH,2,6,0,2.0,75.0
34894,SH7,SH,2,3,0,12.0,3.1622776601683795
34895,SH4,SH,4,5,0,6.0,120.74767078498864
34896,SH7,SH,1,4,0,27.0,49.33558553417604
34897,SH3,SH,3,9,0,43.0,25.495097567963924
34898,SH4,SH,2,8,0,41.43669871020132,108.01851693112621
34899,SH7,SH,4,1,1,3.0,5.0
34900,SH1,SH,0,4,0,24.0,145.58159224297555
34901,SH3,SH,1,1,0,57.0,295.83272300406526
34902,DD2,DD,3,3,0,29.154759474226502,9.848857801796104
34903,DD6,DD,1,0,0,94.26027795418386,163.95731151735808
34904,SH7,SH,3,7,0,7.0,79.60527620704548
34905,SH6,SH,2,5,0,93.0,90.52071586106685
34906,SH4,SH,3,1,0,101.0,29.614185789921695
34907,SH3,SH,1,4,0,110.0,27.65863337187866
34908,DD4,DD,3,6,1,57.21887800367987,60.207972893961475
34909,SH7,SH,3,6,0,8.0,2.0
34910,SH3,SH,4,8,0,6.0,10.770329614269007
34911,SH7,SH,4,0,0,15.132745950421556,18.867962264113206
34912,SH4,SH,1,5,0,110.11357772772621,270.1203435507959
34913,SH7,SH,3,4,0,7.615773105863909,47.43416490252569
34914,DD6,DD,4,0,1,94.0,22.627416997969522
34915,SH6,SH,1,4,1,37.0,61.0
34916,SH4,SH,3,5,0,3.0,93.26306878931231
34917,DD4,DD,3,4,0,5.0,111.80339887498948
34918,SH7,SH,4,6,0,9.219544457292887,21.095023109728988
34919,SH3,SH,2,3,0,22.090722034374522,89.98888820293314
34920,DD2,DD,1,2,1,2.0,29.274562336608895
34921,SH3,SH,3,7,0,50.0,221.11761576138613
34922,DD6,DD,1,0,0,53.0,134.07833531186162
34923,SH2,SH,4,1,0,34.0,105.04284840006957
34924,SH6,SH,2,2,0,77.0,45.70557952810576
34925,DD7,DD,2,2,0,7.0,103.87011119662864
34926,SH6,SH,1,6,0,75.0,50.91168824543142
34927,SH1,SH,3,5,0,18.0,91.76055797563569
34928,DD5,DD,0,5,1,110.00454536063498,7.810249675906654
34929,DD1,DD,1,4,0,2.0,238.17010727629108
34930,DD1,DD,0,9,0,84.09518416651456,34.0
34931,DD6,DD,2,3,0,23.345235059857504,72.99315036357864
34932,SH2,SH,4,4,0,82.09750300709517,7.0710678118654755
34933,SH1,SH,1,5,0,114.0,64.8459713474939
34934,SH6,SH,2,7,0,121.0,98.43271813782245
34935,SH6,SH,0,7,0,19.4164878389476,79.90619500389191
34936,SH4,SH,3,2,1,142.0,17.204650534085253
34937,SH7,SH,2,6,1,6.0,38.8329756778952
34938,DD7,DD,4,6,1,33.0,30.0
34939,SH4,SH,3,9,0,47.0,92.63368717696602
34940,DD7,DD,4,2,0,6.0,5.830951894845301
34941,DD4,DD,2,8,1,98.0,4.242640687119285
34942,DD5,DD,4,7,0,23.769728648009426,90.0
34943,SH1,SH,1,8,0,63.0,137.56816492197603
34944,SH2,SH,0,6,0,43.04648650006177,330.2377931127811
34945,SH7,SH,4,1,0,4.0,12.36931687685298
34946,DD1,DD,3,7,1,63.0,7.810249675906654
34947,DD7,DD,4,5,1,14.866068747318506,22.627416997969522
34948,SH3,SH,1,4,0,23.0,42.01190307520001
34949,DD2,DD,1,8,0,29.0,133.00375934536586
34950,SH3,SH,3,5,0,59.033888572581766,112.60550608207397
34951,DD6,DD,2,4,0,21.0,132.5745073534124
34952,SH4,SH,3,3,0,24.0,125.64234954823155
34953,DD2,DD,1,7,0,28.0,88.56635930193812
34954,DD6,DD,0,1,0,6.0,186.25251676151922
34955,DD5,DD,0,9,0,12.0,183.0027322200409
34956,DD1,DD,2,9,0,16.0312195418814,196.57314160383152
34957,DD7,DD,2,8,0,27.0,389.59466115438494
34958,SH7,SH,3,5,1,20.0,51.62363799656123
34959,DD4,DD,2,4,0,35.0,208.806130178211
34960,SH3,SH,3,0,0,1.0,82.22530024268686
34961,DD5,DD,4,3,0,9.0,146.81280598094978
34962,SH4,SH,3,3,1,118.69709347747316,12.529964086141668
34963,DD7,DD,4,4,0,5.0,86.97700845625813
34964,DD1,DD,1,9,0,128.0,35.35533905932738
34965,DD6,DD,0,1,0,77.0,149.96666296213968
34966,SH4,SH,3,9,0,7.0,76.0
34967,SH2,SH,3,8,0,15.0,255.98828098176682
34968,SH3,SH,2,4,0,4.0,18.788294228055936
34969,SH2,SH,3,1,0,128.47178678604885,121.49074038789952
34970,SH7,SH,2,1,1,75.02666192761077,30.0
34971,DD2,DD,0,4,0,73.0,331.8870289722092
34972,DD4,DD,3,5,0,7.0710678118654755,3.0
34973,DD5,DD,2,9,1,147.0,29.154759474226502
34974,SH3,SH,4,4,0,21.0,34.438350715445125
34975,DD7,DD,3,0,1,20.615528128088304,6.082762530298219
34976,SH7,SH,4,8,1,13.0,30.364452901377952
34977,SH6,SH,2,1,0,39.0,448.2956613664692
34978,DD2,DD,3,9,0,5.830951894845301,7.0
34979,DD5,DD,1,7,0,106.38138934982942,148.3138563991915
34980,SH7,SH,0,4,1,114.0,49.03060268852505
34981,DD4,DD,0,8,0,33.0,170.8156901458411
34982,DD6,DD,0,3,0,99.0,56.64803615307419
34983,DD2,DD,4,2,1,62.0,13.45362404707371
34984,DD4,DD,0,8,1,29.0,4.123105625617661
34985,SH7,SH,3,8,1,79.0,120.10412149464314
34986,SH4,SH,1,7,0,17.0,145.79780519610026
34987,DD1,DD,2,6,0,92.0,108.40664186294121
34988,DD2,DD,3,0,0,78.0,152.11837495845134
34989,DD1,DD,0,7,1,10.0,50.0
34990,SH2,SH,4,6,0,8.0,206.90335908341362
34991,SH3,SH,0,1,0,13.92838827718412,512.937618039465
34992,SH3,SH,4,1,1,14.0,148.94629904767692
34993,SH4,SH,2,5,0,47.0,119.75391434103521
34994,SH2,SH,4,3,0,12.0,99.60923651951158
34995,SH3,SH,1,6,0,19.0,99.04039579888602
34996,DD5,DD,4,3,1,86.0,94.87360012142472
34997,DD5,DD,1,8,0,32.0,204.0
34998,SH3,SH,4,7,0,1.0,188.36666371733614
34999,SH4,SH,2,4,0,32.984845004941285,187.608635195718
35000,SH3,SH,2,8,0,97.74456506629922,18.973665961010276
35001,SH4,SH,1,2,0,19.0,100.70253224224304
35002,SH2,SH,3,6,0,78.0,33.24154027718932
35003,DD5,DD,0,7,0,45.0,189.0
35004,DD2,DD,4,0,0,29.0,327.0611563607027
35005,DD7,DD,0,2,1,129.24782396620841,108.81176406988355
35006,DD1,DD,4,3,1,58.0,41.86884283091664
35007,DD6,DD,3,7,0,136.0,119.36498649101419
35008,SH6,SH,1,1,0,80.0,119.5198728245642
35009,SH6,SH,3,6,0,127.0,68.59300255857006
35010,SH1,SH,3,7,0,74.10802925459562,10.770329614269007
35011,DD7,DD,1,0,0,13.0,135.34031180694095
35012,SH7,SH,1,4,0,23.0,27.730849247724095
35013,DD6,DD,4,1,0,13.0,51.62363799656123
35014,SH4,SH,0,0,0,49.0,287.3360402038004
35015,SH2,SH,2,9,0,4.0,168.07438829280326
35016,DD4,DD,2,5,0,12.0,180.24705268048075
35017,SH7,SH,3,7,1,80.0,1.4142135623730951
35018,DD1,DD,0,8,0,121.82364302548172,140.13208055259867
35019,SH6,SH,1,5,0,5.0,4.0
35020,SH6,SH,1,0,0,104.38869670610895,228.86240407720967
35021,DD4,DD,2,5,0,17.0,80.23091673413684
35022,SH1,SH,0,6,1,42.01190307520001,10.0
35023,SH4,SH,1,3,0,32.0,187.1069213043708
35024,DD4,DD,2,4,0,53.0,135.72398461583714
35025,SH1,SH,3,7,0,143.0,106.45186705737011
35026,DD6,DD,0,5,1,6.082762530298219,3.1622776601683795
35027,SH3,SH,1,6,0,10.770329614269007,44.04543109109048
35028,DD1,DD,0,9,0,49.0,188.0
35029,DD5,DD,4,1,0,93.0,177.79201331893398
35030,DD7,DD,0,5,0,86.0,349.73847372000694
35031,SH2,SH,4,1,1,32.0,6.708203932499369
35032,SH6,SH,4,2,1,74.0,134.00373129133382
35033,SH7,SH,0,9,0,37.0,14.212670403551895
35034,DD2,DD,0,5,0,48.0,286.2516375499012
35035,DD4,DD,4,6,0,8.0,61.84658438426491
35036,SH7,SH,0,4,1,38.0,112.64102272262978
35037,DD5,DD,3,3,0,30.0,310.4126286090822
35038,SH6,SH,1,7,0,84.0,125.0
35039,SH6,SH,3,2,0,143.0,101.41498903022176
35040,DD6,DD,3,7,0,104.0,36.796738985948195
35041,SH2,SH,4,5,0,8.0,160.58953888718904
35042,SH2,SH,1,1,0,72.0,65.92419889539804
35043,DD7,DD,4,0,0,2.0,7.0710678118654755
35044,SH6,SH,1,7,0,56.0,163.62457028209425
35045,DD4,DD,1,6,1,25.298221281347036,2.23606797749979
35046,SH7,SH,4,9,0,30.0,48.83646178829912
35047,SH6,SH,4,0,0,68.0,29.206163733020468
35048,DD2,DD,4,0,0,54.0,209.0095691589263
35049,SH3,SH,3,3,0,3.0,75.82216034906945
35050,SH7,SH,4,1,1,11.0,8.94427190999916
35051,SH6,SH,1,5,1,1.0,79.22752047110903
35052,SH7,SH,1,6,0,92.0,82.00609733428362
35053,DD1,DD,1,6,0,1.0,121.62236636408618
35054,SH7,SH,2,8,0,47.0,36.796738985948195
35055,DD6,DD,3,7,0,54.0,209.89759407863636
35056,SH3,SH,0,8,0,134.30189872075525,166.715326230074
35057,DD2,DD,3,7,0,2.0,12.36931687685298
35058,DD1,DD,4,6,1,14.035668847618199,58.249463516842795
35059,SH3,SH,0,7,0,88.0,108.55873986004075
35060,SH3,SH,0,4,1,9.219544457292887,1.0
35061,SH7,SH,1,7,0,93.64827814754524,94.87360012142472
35062,SH2,SH,4,5,1,87.09190547921202,54.70831746635972
35063,SH3,SH,3,9,0,47.0,60.8276253029822
35064,DD5,DD,2,5,0,84.0,32.202484376209235
35065,SH2,SH,0,4,1,24.041630560342615,5.0
35066,DD2,DD,4,8,1,52.0,13.45362404707371
35067,DD6,DD,0,1,0,18.973665961010276,322.8374203836972
35068,DD1,DD,1,3,1,46.0,68.60029154456998
35069,DD2,DD,1,2,0,124.19742348374221,319.931242613159
35070,SH7,SH,3,8,0,27.0,89.27485648266257
35071,SH2,SH,3,6,0,74.0,97.04638066409278
35072,DD6,DD,4,5,0,34.0,38.3275357934736
35073,SH7,SH,4,8,1,60.8276253029822,8.602325267042627
35074,DD7,DD,3,7,1,7.0,55.02726596879042
35075,SH6,SH,1,2,0,92.04890004774636,201.07958623390888
35076,DD1,DD,3,3,1,24.0,118.15244390193544
35077,DD5,DD,0,7,0,38.2099463490856,53.31041174104736
35078,DD5,DD,0,9,0,51.0,245.96341191323557
35079,SH3,SH,3,7,1,147.0,103.75451797391764
35080,DD2,DD,3,8,1,40.0,22.825424421026653
35081,DD5,DD,4,2,1,74.0,160.65490966665163
35082,SH4,SH,1,1,0,63.0,50.11985634456667
35083,DD7,DD,3,0,1,41.0,9.848857801796104
35084,DD4,DD,0,7,1,64.6297145282261,67.0
35085,DD6,DD,2,6,0,49.0,29.0
35086,SH3,SH,2,8,0,36.0,272.80029325497435
35087,SH4,SH,3,7,0,23.0,8.602325267042627
35088,DD6,DD,1,2,0,65.76473218982953,125.89678312014172
35089,SH7,SH,4,1,0,4.0,14.560219778561036
35090,SH3,SH,1,3,0,3.0,182.58422713914803
35091,SH1,SH,2,5,0,56.0,119.63277142990545
35092,SH1,SH,2,3,0,14.0,141.65097952361643
35093,SH6,SH,1,9,1,21.0,132.54433220624713
35094,SH3,SH,1,8,0,2.0,44.553338819890925
35095,SH3,SH,4,9,1,33.0,73.05477397131553
35096,DD6,DD,3,4,0,103.04368005850722,34.828149534535996
35097,DD6,DD,4,1,0,30.0,73.7563556583431
35098,DD5,DD,3,2,0,11.0,192.41881404893857
35099,DD4,DD,0,8,0,38.2099463490856,169.49926253526885
35100,DD5,DD,0,5,1,135.0,88.3911760301898
35101,SH6,SH,1,1,0,18.0,161.91973320136123
35102,SH6,SH,2,7,1,3.0,4.0
35103,DD1,DD,2,1,1,19.0,40.792156108742276
35104,DD2,DD,0,7,1,70.45565981523414,78.33900688673555
35105,SH7,SH,2,7,0,66.0,124.61942063739504
35106,DD6,DD,0,6,0,4.0,279.29375216785644
35107,DD1,DD,2,4,0,79.0,140.21768789992225
35108,DD7,DD,4,5,1,37.0,69.63476143421474
35109,DD1,DD,3,2,1,53.0,9.0
35110,SH1,SH,3,5,0,17.0,197.28405916343064
35111,DD2,DD,1,3,0,44.0,218.1857007230309
35112,DD4,DD,3,4,0,25.96150997149434,178.75122377203465
35113,SH4,SH,2,2,1,29.427877939124322,54.230987451824994
35114,DD5,DD,3,7,0,2.0,69.35416353759881
35115,SH7,SH,4,3,0,8.0,12.165525060596439
35116,SH7,SH,3,0,1,52.0,5.385164807134504
35117,DD2,DD,2,5,0,10.770329614269007,200.20489504505127
35118,DD5,DD,0,6,0,42.04759208325728,233.89313799254566
35119,SH1,SH,0,4,0,115.06954418958998,85.23496934944014
35120,DD2,DD,3,3,0,10.0,2.0
35121,SH3,SH,1,1,0,97.0,138.13037319865606
35122,DD4,DD,2,9,1,23.0,41.10960958218893
35123,DD5,DD,4,3,0,80.05623023850174,112.60550608207397
35124,DD7,DD,4,0,0,20.0,108.89444430272832
35125,DD7,DD,3,8,1,80.02499609497022,11.313708498984761
35126,SH4,SH,4,4,0,11.0,173.7728402253931
35127,SH2,SH,4,3,0,21.0,9.899494936611665
35128,SH4,SH,4,7,1,80.0,12.649110640673518
35129,DD1,DD,4,5,1,1.0,2.23606797749979
35130,DD7,DD,1,1,0,46.0,119.97082978791136
35131,SH6,SH,0,6,0,41.0,173.0
35132,DD2,DD,1,5,0,86.0,151.48927354766738
35133,SH2,SH,2,9,0,5.0,142.2708684165525
35134,SH2,SH,1,1,0,70.0,98.2700361249552
35135,SH2,SH,3,2,0,103.0,98.41239759298622
35136,DD1,DD,2,5,0,28.0,189.0952141118331
35137,DD5,DD,2,9,0,12.0,50.93132631298737
35138,DD4,DD,4,7,0,5.0,5.385164807134504
35139,DD5,DD,0,4,0,35.0,412.0194170181789
35140,SH2,SH,3,2,0,4.0,77.78174593052023
35141,SH6,SH,2,0,0,93.0,86.34813257969161
35142,DD1,DD,4,3,1,9.0,39.35733730830886
35143,SH4,SH,2,7,0,21.0,110.5350623105628
35144,DD2,DD,4,9,0,2.0,65.76473218982953
35145,DD2,DD,4,4,1,1.0,3.0
35146,SH3,SH,4,4,0,6.0,3.0
35147,DD6,DD,3,7,0,17.0,206.0
35148,SH6,SH,0,5,0,138.0,220.32702966272657
35149,DD7,DD,0,4,0,23.0,360.2721193764513
35150,DD2,DD,1,9,0,8.0,3.0
35151,SH2,SH,4,8,0,20.0,183.34939323597447
35152,DD4,DD,4,6,0,7.0,6.0
35153,DD7,DD,3,2,1,54.0,21.93171219946131
35154,DD1,DD,0,7,0,5.0,305.026228380446
35155,SH7,SH,1,0,0,54.0,100.0
35156,SH7,SH,3,1,1,84.0,98.40731680114035
35157,SH3,SH,2,0,0,125.0,143.68368035375485
35158,SH2,SH,3,4,0,86.0,54.48853090330111
35159,SH7,SH,2,0,0,23.0,95.63472172804185
35160,DD5,DD,3,3,0,124.0,137.92751719653333
35161,DD4,DD,4,3,1,46.0,17.029386365926403
35162,SH1,SH,2,6,0,11.045361017187261,220.38375620721234
35163,SH7,SH,3,9,0,5.0,72.71863585079137
35164,SH6,SH,1,3,1,131.4610208388783,14.212670403551895
35165,SH7,SH,1,2,0,23.0,95.77055915050303
35166,SH1,SH,1,5,0,81.00617260431454,59.665735560705194
35167,SH7,SH,1,1,0,4.0,151.79591562357663
35168,SH4,SH,3,3,0,32.0,282.25697511310506
35169,SH2,SH,4,6,0,42.0,158.39191898578665
35170,DD6,DD,4,3,0,24.08318915758459,55.154328932550705
35171,DD7,DD,2,3,0,2.0,155.92626462530293
35172,DD1,DD,1,2,0,100.0,354.4968265020154
35173,SH4,SH,2,2,1,114.9826073804208,46.51881339845203
35174,DD2,DD,0,8,0,42.0,243.09051812030842
35175,SH7,SH,3,3,0,4.0,10.0
35176,SH6,SH,1,5,0,32.0,237.30571000294114
35177,SH1,SH,1,5,0,39.0,138.81282361511128
35178,SH2,SH,1,4,0,66.0,114.21471008587291
35179,DD2,DD,4,1,1,77.0,14.0
35180,DD2,DD,1,3,0,56.0,279.1648258645777
35181,DD6,DD,2,5,0,41.0,93.86160024205851
35182,SH7,SH,2,4,0,24.0,26.870057685088806
35183,DD6,DD,2,0,0,59.0,78.2368199762746
35184,DD1,DD,1,6,0,54.0,183.60010893242955
35185,DD1,DD,4,5,0,1.0,8.602325267042627
35186,SH1,SH,1,4,0,56.0,72.0
35187,DD6,DD,4,1,0,7.0,181.8378398463862
35188,SH3,SH,2,2,1,19.1049731745428,10.0
35189,SH7,SH,4,3,0,5.0,8.0
35190,SH2,SH,1,7,0,35.0,28.284271247461902
35191,SH7,SH,3,2,1,60.0,2.23606797749979
35192,DD4,DD,1,9,0,17.0,75.66372975210778
35193,SH3,SH,3,7,0,111.0,100.0
35194,DD1,DD,0,6,0,141.1736519326464,191.2694434560837
35195,DD2,DD,0,9,0,53.150729063673246,249.57964660604839
35196,DD6,DD,3,7,0,38.8329756778952,115.0
35197,SH2,SH,3,9,0,61.0,64.66065264130884
35198,SH1,SH,0,4,0,26.076809620810597,213.283848427395
35199,SH6,SH,4,4,0,45.0,14.212670403551895
35200,SH7,SH,0,6,1,21.095023109728988,4.242640687119285
35201,DD2,DD,3,6,1,4.0,29.0
35202,DD5,DD,2,8,1,102.0,48.38388161361178
35203,SH4,SH,2,3,0,131.13733259449805,60.00833275470999
35204,SH4,SH,2,0,0,44.0,83.21658488546619
35205,SH1,SH,1,4,0,92.0,204.79257799051214
35206,DD6,DD,3,5,0,21.0,59.841457201508724
35207,SH7,SH,3,8,0,6.0,62.93647591023825
35208,SH2,SH,1,5,0,82.02438661763951,113.99122773266372
35209,SH2,SH,2,7,0,44.0,61.0
35210,DD1,DD,4,7,1,43.0,46.400431032480725
35211,DD4,DD,4,9,1,35.0,29.68164415931166
35212,SH4,SH,2,0,0,4.0,5.0
35213,SH7,SH,0,6,0,16.0312195418814,255.26456863419176
35214,DD1,DD,2,3,1,20.0,40.24922359499622
35215,DD6,DD,0,3,1,36.013886210738214,23.53720459187964
35216,SH2,SH,3,0,1,35.05709628591621,89.20201791439474
35217,DD6,DD,3,0,0,4.0,144.183910336764
35218,DD2,DD,3,1,0,88.2779700718135,216.33538776631067
35219,SH2,SH,2,7,0,14.0,324.32237048961025
35220,DD2,DD,4,9,1,14.317821063276353,29.154759474226502
35221,DD7,DD,3,0,0,68.3593446428504,61.40032573203501
35222,DD5,DD,2,7,0,21.0,122.78843593759146
35223,DD7,DD,0,4,0,145.0,170.01764614298128
35224,SH6,SH,3,5,0,50.80354318352215,97.67292357659824
35225,DD6,DD,3,1,0,13.0,17.46424919657298
35226,SH6,SH,3,0,0,135.09256086106296,48.05205510693585
35227,DD7,DD,0,5,0,22.0,279.6515689210415
35228,DD5,DD,1,6,0,79.0,151.95394038984313
35229,DD2,DD,1,3,1,78.0,17.4928556845359
35230,SH7,SH,0,8,1,11.0,74.72616676907762
35231,DD6,DD,3,4,1,96.18731725128839,6.708203932499369
35232,SH2,SH,1,4,0,45.0,77.62087348130012
35233,DD2,DD,2,7,0,5.0,16.278820596099706
35234,DD2,DD,1,6,0,14.0,197.6486782146544
35235,SH3,SH,3,4,0,20.0,79.20227269466452
35236,SH7,SH,1,5,1,24.0,11.180339887498949
35237,DD5,DD,4,9,1,13.0,19.0
35238,DD7,DD,2,1,1,69.0,32.89376840679705
35239,DD1,DD,1,9,1,125.0,7.211102550927978
35240,DD6,DD,1,2,0,90.0,94.86832980505137
35241,SH2,SH,4,3,0,13.601470508735444,71.8679344353238
35242,DD2,DD,3,5,0,11.0,18.867962264113206
35243,SH2,SH,1,2,0,43.0,114.0
35244,SH4,SH,4,1,0,3.0,62.93647591023825
35245,SH3,SH,1,3,0,9.0,10.44030650891055
35246,DD2,DD,0,6,1,44.553338819890925,54.120236510939236
35247,SH4,SH,0,1,1,100.60318086422517,143.17821063276352
